stimulus,category,stim_type,Corr,thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.corr,key_resp_1.rt,key_resp_1.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,Intro.started,IntroText.started,Positive_1_1.started,Negative_1_1.started,key_resp_intro.started,Intro.stopped,key_resp_intro.keys,key_resp_intro.rt,key_resp_intro.duration,trial_1.started,image_stim_1.started,Drug_1.started,Positive_1_2.started,Negative_1_2.started,key_resp_1.started,trial_1.stopped,trials.key_resp_1.keys,trials.key_resp_1.corr,trials.key_resp_1.rt,trials.key_resp_1.duration,feedback.started,msg_feedback_1.started,msg_feedback_1.stopped,feedback.stopped,Intro_2.started,Positive_2_1.started,Negative_2_1.started,key_resp_intro_2.started,IntroText_2.started,Intro_2.stopped,key_resp_intro_2.keys,key_resp_intro_2.rt,key_resp_intro_2.duration,main_loop_.started,main_loop_.stopped,trial_2.started,image_stim_2.started,Drug_2.started,Positive_2_2.started,Negative_2_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,feedback_2.started,msg_feedback_2.started,msg_feedback_2.stopped,feedback_2.stopped,Intro_3.started,IntroText_3.started,Positive_3_1.started,Negative_3_1.started,key_resp_intro_3.started,Intro_3.stopped,key_resp_intro_3.keys,key_resp_intro_3.rt,key_resp_intro_3.duration,trial_3.started,image_stim_3.started,Drug_3.started,Positive_3_2.started,Negative_3_2.started,key_resp_3.started,trial_3.stopped,trials_3.key_resp_3.keys,trials_3.key_resp_3.corr,trials_3.key_resp_3.rt,trials_3.key_resp_3.duration,feedback_3.started,msg_feedback.started,msg_feedback.stopped,feedback_3.stopped,Intro_4.started,Positive_4_1.started,Negative_4_1.started,key_resp_intro_4.started,IntroText_4.started,Intro_4.stopped,key_resp_intro_4.keys,key_resp_intro_4.rt,key_resp_intro_4.duration,main_loop_2.started,main_loop_2.stopped,trial_4.started,image_stim_4.started,Drug_4.started,Positive_4_2.started,Negative_4_2.started,key_resp_4.started,trial_4.stopped,trials_4.key_resp_4.keys,trials_4.key_resp_4.corr,trials_4.key_resp_4.rt,trials_4.key_resp_4.duration,feedback_4.started,msg_feedback_3.started,msg_feedback_3.stopped,feedback_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
섬뜩하다.jpg,부정,image,slash,6,6,0,,,,,slash,1,0.48149440000997856,None,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,41.17553120001685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1674865000241,41.226861500006635,41.17553120001685,41.17553120001685,41.17553120001685,41.261278899997706,41.752742800017586,slash,1,0.48149440000997856,None,41.753498900012346,41.878919900016626,42.145374300016556,42.06471450001118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
역겹다.jpg,부정,image,slash,7,7,0,,,,,z,0,0.46255810000002384,None,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,42.145374300016556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.11707050001132,42.145374300016556,42.145374300016556,42.145374300016556,42.145374300016556,42.21114620001754,42.7023020000197,z,0,0.46255810000002384,None,42.70336120002321,42.825712699996075,43.02734150001197,42.97371230000863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
흐뭇하다.jpg,긍정,image,z,8,8,0,,,,,z,1,0.3891299999959301,None,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,43.02734150001197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.01291830002447,43.02734150001197,43.02734150001197,43.02734150001197,43.02734150001197,43.09404510000604,43.50679980000132,z,1,0.3891299999959301,None,43.51015840002219,43.625247999996645,43.89346050002496,43.777663500019116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
즐겁다.jpg,긍정,image,z,9,9,0,,,,,z,1,0.4718647999980021,None,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,43.89346050002496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.875969100015936,43.89346050002496,43.89346050002496,43.89346050002496,43.89346050002496,43.89346050002496,44.3819913000043,z,1,0.4718647999980021,None,44.383231500018155,44.545082299999194,44.759317300020484,44.71147890001885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
격분하다.jpg,부정,image,slash,10,10,0,,,,,z,0,0.40932980002253316,None,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,44.759317300020484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.745123700005934,44.776133500010474,44.759317300020484,44.759317300020484,44.759317300020484,44.843359799997415,45.28760900002089,z,0,0.40932980002253316,None,45.29050420000567,45.42695540000568,45.62819440002204,45.56638160001603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
슬프다.jpg,부정,image,slash,11,11,0,,,,,z,0,0.4598933999950532,None,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,45.62819440002204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.60326550001628,45.6625707000203,45.62819440002204,45.62819440002204,45.62819440002204,45.69652270001825,46.185055600013584,z,0,0.4598933999950532,None,46.1861761000182,46.32829030000721,46.56080480001401,46.49561890002224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
억울하다.jpg,부정,image,slash,12,12,0,,,,,slash,1,0.5342745999805629,None,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,46.56080480001401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.53435180001543,46.59652500000084,46.56080480001401,46.56080480001401,46.56080480001401,46.629569200013066,47.185317499999655,slash,1,0.5342745999805629,None,47.18747160001658,47.32889490001253,47.55984620001982,47.48279609999736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
암담하다.jpg,부정,image,slash,13,13,0,,,,,slash,1,0.7188152999733575,None,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,47.55984620001982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.527670100011164,47.55984620001982,47.55984620001982,47.55984620001982,47.55984620001982,47.616997900011484,48.36945200001355,slash,1,0.7188152999733575,None,48.370619799999986,48.492034399998374,48.65876310001477,48.63306610001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
분노하다.jpg,부정,image,slash,14,14,0,,,,,z,0,0.7100220999855082,None,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,48.65876310001477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.64994010000373,48.6933498000144,48.65876310001477,48.65876310001477,48.65876310001477,48.74317240001983,49.47281390000717,z,0,0.7100220999855082,None,49.4739429000183,49.57622220000485,49.82777490001172,49.742944600002375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
실망하다.jpg,부정,image,slash,15,15,0,,,,,z,0,0.7967680000001565,None,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,49.82777490001172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.80372600001283,49.82777490001172,49.82777490001172,49.82777490001172,49.82777490001172,49.861551400012104,50.66803830000572,z,0,0.7967680000001565,None,50.66884779999964,50.81014600000344,51.04447120000259,50.94683560001431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
증오하다.jpg,부정,image,slash,16,16,0,,,,,z,0,0.36073020001640543,None,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,51.04447120000259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.02115430001868,51.04447120000259,51.04447120000259,51.04447120000259,51.04447120000259,51.09369650000008,51.502965000021504,z,0,0.36073020001640543,None,51.5045122000156,51.64634400000796,51.875919400015846,51.81727990001673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
질색하다.jpg,부정,image,slash,17,17,0,,,,,z,0,0.5029756000149064,None,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,51.875919400015846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.85901040001772,51.8999896000023,51.875919400015846,51.875919400015846,51.875919400015846,51.944256400020095,52.50397000001976,z,0,0.5029756000149064,None,52.50633220002055,52.64493880001828,52.84252679999918,52.8014568000217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
기쁘다.jpg,긍정,image,z,18,18,0,,,,,z,1,0.37786789998062886,None,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,52.84252679999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83250830002362,52.86110470001586,52.84252679999918,52.84252679999918,52.84252679999918,52.91068460000679,53.296806400001515,z,1,0.37786789998062886,None,53.29861250001704,53.40930100000696,53.628675300016766,53.563439300021855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
자랑스럽다.jpg,긍정,image,z,19,19,0,,,,,slash,0,0.45666649998747744,None,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,53.628675300016766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.604442400013795,53.628675300016766,53.628675300016766,53.628675300016766,53.628675300016766,53.69624700001441,54.18675730001996,slash,0,0.45666649998747744,None,54.1899310000008,54.32872489999863,54.6128717000247,54.49924299999839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
신나다.jpg,긍정,image,z,20,20,0,,,,,z,1,0.6028967999736778,None,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,54.6128717000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.58335150001221,54.6128717000247,54.6128717000247,54.6128717000247,54.6128717000247,54.660332200000994,55.28680220001843,z,1,0.6028967999736778,None,55.288397900003474,55.425085700000636,55.644122400000924,55.57635270000901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
불쾌하다.jpg,부정,image,slash,21,21,0,,,,,z,0,0.5145838000171352,None,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,55.644122400000924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.62148930001422,55.644122400000924,55.644122400000924,55.644122400000924,55.644122400000924,55.71214770001825,56.23850370000582,z,0,0.5145838000171352,None,56.23998810001649,56.378853900008835,56.575961800001096,56.534957900003064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
매력있다.jpg,긍정,image,z,22,22,0,,,,,slash,0,0.4938939000130631,None,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,56.575961800001096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.56296010001097,56.59287360002054,56.575961800001096,56.575961800001096,56.575961800001096,56.66066480000154,57.18364570001722,slash,0,0.4938939000130631,None,57.18585599999642,57.36088680001558,57.559799900016515,57.50449290001416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
재미있다.jpg,긍정,image,z,23,23,0,,,,,z,1,0.4647074000095017,None,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,57.559799900016515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.55023500000243,57.559799900016515,57.559799900016515,57.559799900016515,57.559799900016515,57.64396120002493,58.13754660001723,z,1,0.4647074000095017,None,58.13985190002131,58.29612050001742,58.5623691000219,58.450150600023335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
경멸하다.jpg,부정,image,slash,0,0,0,,,,,slash,1,0.7499482999846805,None,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,58.5623691000219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.49807630002033,58.49895400000969,58.53766140001244,58.59600190000492,58.5623691000219,58.5623691000219,58.5623691000219,58.64383610000368,59.40677090000827,slash,1,0.7499482999846805,None,59.407966200000374,59.52575470000738,59.70913719999953,59.66937560000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
끔찍하다.jpg,부정,image,slash,1,1,0,,,,,z,0,0.606282300024759,None,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,59.70913719999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.69157240001368,59.74342460001935,59.70913719999953,59.70913719999953,59.70913719999953,59.7940360000066,60.41901179999695,z,0,0.606282300024759,None,60.42303740000352,60.54289810001501,60.726312100014184,60.685213400021894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
자랑스럽다.jpg,긍정,image,z,2,2,0,,,,,slash,0,0.8400267999968491,None,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,60.726312100014184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.709239600022556,60.75972620001994,60.726312100014184,60.726312100014184,60.726312100014184,60.80950880001183,61.669126000022516,slash,0,0.8400267999968491,None,61.67878390001715,61.79237950002425,61.99273300002096,61.95402420000755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
환희하다.jpg,긍정,image,z,3,3,0,,,,,z,1,0.5408182000101078,None,,,,,,,,,,,,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,61.99273300002096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.97583609999856,62.01029760000529,61.99273300002096,61.99273300002096,61.99273300002096,62.06170750001911,62.620080799999414,z,1,0.5408182000101078,None,62.6211900000053,62.742825299996184,62.925770400004694,62.885501800017664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
평온하다.jpg,긍정,image,z,4,4,0,,,,,slash,0,0.4713728000060655,None,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,62.925770400004694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.90953560001799,62.95948330001556,62.925770400004694,62.925770400004694,62.925770400004694,63.01064690001658,63.49173570002313,slash,0,0.4713728000060655,None,63.49347320001107,63.60935800001607,63.809575599996606,63.76869270001771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
편안하다.jpg,긍정,image,z,5,5,0,,,,,slash,0,0.49280010000802577,None,,,,,,,,,,,,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,63.809575599996606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.79220950001036,63.842811800015625,63.809575599996606,63.809575599996606,63.809575599996606,63.892614600015804,64.39959880002425,slash,0,0.49280010000802577,None,64.4001958000008,64.52595030001248,64.7090369000216,64.66821370000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
역겹다.jpg,부정,image,slash,6,6,0,,,,,slash,1,0.6582874000014272,None,,,,,,,,,,,,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,64.7090369000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.69467040000018,64.7270131999976,64.7090369000216,64.7090369000216,64.7090369000216,64.79236560000572,65.47040109999944,slash,1,0.6582874000014272,None,65.47236420001718,65.57728860000498,65.77578580001136,65.73467490001349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
신나다.jpg,긍정,image,z,7,7,0,,,,,z,1,0.4399132000107784,None,,,,,,,,,,,,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,65.77578580001136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.76205410002149,65.79505320001044,65.77578580001136,65.77578580001136,65.77578580001136,65.86096340001677,66.31952320001437,z,1,0.4399132000107784,None,66.3206517000217,66.44245500001125,66.62591360000079,66.58420880002086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
만족하다.jpg,긍정,image,z,8,8,0,,,,,z,1,0.7424905000079889,None,,,,,,,,,,,,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,66.62591360000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6027987000125,66.64362230000552,66.62591360000079,66.62591360000079,66.62591360000079,66.6934251000057,67.4496040000231,z,1,0.7424905000079889,None,67.45021840001573,67.59439740001108,67.84272200000123,67.74982650001766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
drug4.jpg,마약,image,z,9,9,0,,,,,z,1,0.6923459999961779,None,,,,,,,,,,,,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,67.84272200000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.82673120000982,67.84272200000123,67.84272200000123,67.84272200000123,67.84272200000123,67.86333880000166,68.55926219999674,z,1,0.6923459999961779,None,68.56067120001535,68.69441530000768,68.91125750000356,68.84871370001929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
애정하다.jpg,긍정,image,z,10,10,0,,,,,z,1,1.0178310000046622,None,,,,,,,,,,,,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,68.91125750000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8890623000043,68.9462152000051,68.91125750000356,68.91125750000356,68.91125750000356,68.98083130002487,70.02414039999712,z,1,1.0178310000046622,None,70.02625799999805,70.14393730001757,70.3610963000101,70.28015080001205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
질색하다.jpg,부정,image,slash,11,11,0,,,,,z,0,0.67844150000019,None,,,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,70.3610963000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.32766300000367,70.3610963000101,70.3610963000101,70.3610963000101,70.3610963000101,70.41102850000607,71.10488640001859,z,0,0.67844150000019,None,71.10762390002492,71.22582170000533,71.44547140001669,71.37880080001196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
거북하다.jpg,부정,image,slash,12,12,0,,,,,slash,1,0.5624826999846846,None,,,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,71.44547140001669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.41993280002498,71.44547140001669,71.44547140001669,71.44547140001669,71.44547140001669,71.49446570000146,72.09797309999703,slash,1,0.5624826999846846,None,72.09943709999789,72.26130830001784,72.47641730000032,72.39930540000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
좌절하다.jpg,부정,image,slash,13,13,0,,,,,slash,1,0.6038705000246409,None,,,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,72.47641730000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.44736660001217,72.47641730000032,72.47641730000032,72.47641730000032,72.47641730000032,72.51171600000816,73.15326859999914,slash,1,0.6038705000246409,None,73.15558340001735,73.27599670001655,73.49691660000826,73.41931630001636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
괴롭다.jpg,부정,image,slash,14,14,0,,,,,z,0,0.4344140999892261,None,,,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,73.49691660000826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46808230000897,73.49691660000826,73.49691660000826,73.49691660000826,73.49691660000826,73.54409999999916,73.99259200002416,z,0,0.4344140999892261,None,73.99467390001519,74.11348130000988,74.39560280001024,74.28057260002242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
섬뜩하다.jpg,부정,image,slash,15,15,0,,,,,z,0,0.5591133999987505,None,,,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,74.39560280001024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.36876620000112,74.39560280001024,74.39560280001024,74.39560280001024,74.39560280001024,74.44538499999908,75.02033490000758,z,0,0.5591133999987505,None,75.02181790000759,75.16140550002456,75.41150310001103,75.335728200007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
기쁘다.jpg,긍정,image,z,16,16,0,,,,,z,1,0.4154782999830786,None,,,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,75.41150310001103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.38400260001072,75.41150310001103,75.41150310001103,75.41150310001103,75.41150310001103,75.44624070002465,75.8688347999996,z,1,0.4154782999830786,None,75.87029910000274,75.99258230000851,76.19302040000912,76.15425230000983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286422,001,2025-07-08_19h07.18.796,SC-IAT,2024.2.4,59.897670820961345,2025-07-08 19h07.42.759535 +0900,
